date,sku_id,store_id,sales_qty,stock_level,promotion_flag,temperature,day_of_week,stockout_next_3d,stock_risk_score
2024-02-06,SKU_005,STORE_1,32.0,139,0,19.8,1,0,-0.007
2024-02-06,SKU_005,STORE_2,28.0,64,0,3.0,1,0,0.002
2024-02-06,SKU_005,STORE_3,22.0,75,0,10.1,1,0,-0.007
2024-02-06,SKU_005,STORE_4,25.0,82,0,10.9,1,0,0.003
2024-02-06,SKU_005,STORE_5,33.0,25,0,15.0,1,0,0.005
2024-02-06,SKU_006,STORE_1,30.0,145,0,15.2,1,0,0.011
2024-02-06,SKU_006,STORE_2,29.0,111,0,-1.1,1,0,-0.002
2024-02-06,SKU_006,STORE_3,32.0,25,0,3.2,1,0,0.003
2024-02-06,SKU_006,STORE_4,28.0,78,0,,1,0,-0.009
2024-02-06,SKU_006,STORE_5,,154,0,12.2,1,0,0.011
2024-02-06,SKU_007,STORE_1,29.0,0,0,33.5,1,0,0.001
2024-02-06,SKU_007,STORE_2,35.0,0,0,-12.6,1,0,-0.001
2024-02-06,SKU_007,STORE_3,32.0,0,0,16.8,1,0,-0.012
2024-02-06,SKU_007,STORE_4,29.0,0,0,15.0,1,0,-0.015
2024-02-06,SKU_007,STORE_5,32.0,0,0,5.8,1,0,-0.008
2024-02-06,SKU_008,STORE_1,30.0,96,0,-0.2,1,0,-0.013
2024-02-06,SKU_008,STORE_2,21.0,145,0,19.8,1,0,0.003
2024-02-06,SKU_008,STORE_3,38.0,42,0,11.6,1,0,0.005
2024-02-06,SKU_008,STORE_4,18.0,9,0,7.4,1,1,0.979
2024-02-06,SKU_008,STORE_5,29.0,131,0,6.0,1,0,0.023
2024-02-06,SKU_009,STORE_1,27.0,43,0,22.7,1,0,-0.0
2024-02-06,SKU_009,STORE_2,38.0,106,0,4.5,1,0,-0.005
2024-02-06,SKU_009,STORE_3,27.0,75,0,14.6,1,0,0.004
2024-02-06,SKU_009,STORE_4,33.0,60,1,7.9,1,0,-0.031
2024-02-06,SKU_009,STORE_5,32.0,51,0,15.1,1,0,-0.027
2024-02-06,SKU_010,STORE_1,20.0,66,0,18.5,1,0,0.013
2024-02-06,SKU_010,STORE_2,30.0,131,0,8.8,1,0,0.005
2024-02-06,SKU_010,STORE_3,22.0,21,0,15.0,1,0,0.015
2024-02-06,SKU_010,STORE_4,34.0,1,0,20.8,1,1,0.981
2024-02-06,SKU_010,STORE_5,20.0,63,0,24.8,1,0,0.004
2024-02-06,SKU_011,STORE_1,27.0,68,0,3.7,1,0,0.004
2024-02-06,SKU_011,STORE_2,35.0,151,1,29.1,1,0,-0.0
2024-02-06,SKU_011,STORE_3,22.0,35,0,15.7,1,0,-0.001
2024-02-06,SKU_011,STORE_4,28.0,34,0,0.0,1,0,0.019
2024-02-06,SKU_011,STORE_5,28.0,164,0,22.2,1,0,0.012
2024-02-06,SKU_012,STORE_1,39.0,99,0,6.6,1,0,-0.008
2024-02-06,SKU_012,STORE_2,32.0,42,1,3.6,1,0,0.001
2024-02-06,SKU_012,STORE_3,42.0,9,0,12.2,1,1,0.983
2024-02-06,SKU_012,STORE_4,38.0,45,0,19.1,1,0,-0.009
2024-02-06,SKU_012,STORE_5,36.0,57,0,16.1,1,0,-0.001
2024-02-06,SKU_013,STORE_1,20.0,126,0,5.0,1,0,-0.012
2024-02-06,SKU_013,STORE_2,26.0,170,0,27.1,1,0,0.004
2024-02-06,SKU_013,STORE_3,33.0,57,0,9.1,1,0,-0.006
2024-02-06,SKU_013,STORE_4,31.0,4,0,9.1,1,1,0.999
2024-02-06,SKU_013,STORE_5,28.0,67,0,20.7,1,0,0.01
2024-02-06,SKU_014,STORE_1,25.0,159,0,17.5,1,0,0.005
2024-02-06,SKU_014,STORE_2,,177,0,11.0,1,0,-0.007
2024-02-06,SKU_014,STORE_3,36.0,72,0,36.2,1,0,-0.007
2024-02-06,SKU_014,STORE_4,20.0,84,0,28.9,1,0,-0.006
2024-02-06,SKU_014,STORE_5,21.0,97,0,40.2,1,0,0.001
2024-02-06,SKU_015,STORE_1,51.0,86,1,26.4,1,0,0.001
2024-02-06,SKU_015,STORE_2,28.0,139,0,19.5,1,0,0.011
2024-02-06,SKU_015,STORE_3,36.0,44,1,23.0,1,0,0.003
2024-02-06,SKU_015,STORE_4,19.0,53,0,-0.4,1,0,-0.01
2024-02-06,SKU_015,STORE_5,33.0,128,0,8.5,1,0,0.004
2024-02-06,SKU_016,STORE_1,25.0,38,0,11.7,1,0,0.008
2024-02-06,SKU_016,STORE_2,25.0,49,0,10.7,1,0,-0.006
2024-02-06,SKU_016,STORE_3,30.0,9,0,0.9,1,1,0.995
2024-02-06,SKU_016,STORE_4,36.0,61,0,7.8,1,0,0.001
2024-02-06,SKU_016,STORE_5,47.0,31,1,16.9,1,0,0.021
2024-02-06,SKU_017,STORE_1,49.0,40,0,6.5,1,0,0.009
2024-02-06,SKU_017,STORE_2,,48,0,17.9,1,0,0.007
2024-02-06,SKU_017,STORE_3,,125,0,21.8,1,0,-0.001
2024-02-06,SKU_017,STORE_4,22.0,57,0,3.9,1,0,0.012
2024-02-06,SKU_017,STORE_5,21.0,24,0,7.7,1,0,0.005
2024-02-06,SKU_018,STORE_1,30.0,10,0,17.0,1,1,1.0
2024-02-06,SKU_018,STORE_2,25.0,4,0,24.1,1,1,0.995
2024-02-06,SKU_018,STORE_3,34.0,19,0,17.8,1,0,0.004
2024-02-06,SKU_018,STORE_4,26.0,118,0,2.7,1,0,0.006
2024-02-06,SKU_018,STORE_5,34.0,91,0,,1,0,0.004
2024-02-06,SKU_019,STORE_1,28.0,0,0,12.0,1,1,1.006
2024-02-06,SKU_019,STORE_2,22.0,146,0,,1,0,-0.011
2024-02-06,SKU_019,STORE_3,27.0,0,0,30.8,1,1,0.988
2024-02-06,SKU_019,STORE_4,33.0,85,0,22.0,1,0,0.008
2024-02-06,SKU_019,STORE_5,22.0,157,0,27.1,1,0,0.002
2024-02-06,SKU_020,STORE_1,20.0,121,0,11.3,1,0,0.018
2024-02-06,SKU_020,STORE_2,21.0,98,0,16.5,1,0,-0.007
2024-02-06,SKU_020,STORE_3,34.0,78,0,-1.2,1,0,-0.001
2024-02-06,SKU_020,STORE_4,22.0,76,0,15.1,1,0,-0.014
2024-02-06,SKU_020,STORE_5,29.0,4,0,17.5,1,1,0.988
2024-02-07,SKU_001,STORE_1,31.0,101,0,2.3,2,0,0.005
2024-02-07,SKU_001,STORE_2,22.0,166,0,19.0,2,0,-0.008
2024-02-07,SKU_001,STORE_3,42.0,62,1,22.9,2,0,0.001
2024-02-07,SKU_001,STORE_4,34.0,29,0,21.8,2,0,0.003
2024-02-07,SKU_001,STORE_5,30.0,61,0,32.2,2,0,-0.016
2024-02-07,SKU_002,STORE_1,37.0,0,0,-15.1,2,1,0.973
2024-02-07,SKU_002,STORE_2,35.0,88,0,13.9,2,0,-0.005
2024-02-07,SKU_002,STORE_3,39.0,71,0,24.8,2,0,0.003
2024-02-07,SKU_002,STORE_4,39.0,0,1,5.0,2,1,0.987
2024-02-07,SKU_002,STORE_5,25.0,25,0,31.0,2,0,-0.002
2024-02-07,SKU_003,STORE_1,25.0,0,0,26.8,2,1,1.004
2024-02-07,SKU_003,STORE_2,33.0,33,0,-3.8,2,0,0.009
2024-02-07,SKU_003,STORE_3,26.0,8,0,10.6,2,1,0.986
2024-02-07,SKU_003,STORE_4,27.0,27,0,12.5,2,0,0.011
2024-02-07,SKU_003,STORE_5,30.0,30,0,25.2,2,0,-0.023
2024-02-07,SKU_004,STORE_1,45.0,124,0,19.8,2,0,0.017
2024-02-07,SKU_004,STORE_2,29.0,88,0,38.0,2,0,-0.001
2024-02-07,SKU_004,STORE_3,35.0,39,1,33.2,2,0,0.01
2024-02-07,SKU_004,STORE_4,29.0,0,0,10.3,2,1,1.007
2024-02-07,SKU_004,STORE_5,30.0,103,0,,2,0,-0.008
2024-02-07,SKU_005,STORE_1,25.0,171,0,14.7,2,0,-0.0
2024-02-07,SKU_005,STORE_2,35.0,45,0,7.5,2,0,-0.004
2024-02-07,SKU_005,STORE_3,29.0,170,0,22.9,2,0,-0.014
2024-02-07,SKU_005,STORE_4,40.0,94,0,19.6,2,0,-0.003
2024-02-07,SKU_005,STORE_5,34.0,57,0,18.3,2,0,-0.002
2024-02-07,SKU_006,STORE_1,28.0,108,0,-6.3,2,0,-0.004
2024-02-07,SKU_006,STORE_2,29.0,75,0,38.4,2,0,-0.004
2024-02-07,SKU_006,STORE_3,39.0,101,1,6.1,2,0,-0.005
2024-02-07,SKU_006,STORE_4,29.0,31,0,7.4,2,0,0.021
2024-02-07,SKU_006,STORE_5,,141,1,12.0,2,0,0.004
2024-02-07,SKU_007,STORE_1,48.0,0,1,17.5,2,0,-0.005
2024-02-07,SKU_007,STORE_2,24.0,0,0,3.6,2,0,-0.008
2024-02-07,SKU_007,STORE_3,37.0,0,0,11.4,2,1,0.979
2024-02-07,SKU_007,STORE_4,,0,0,18.0,2,1,0.992
2024-02-07,SKU_007,STORE_5,31.0,0,0,-8.2,2,0,0.009
2024-02-07,SKU_008,STORE_1,33.0,139,0,,2,0,-0.011
2024-02-07,SKU_008,STORE_2,36.0,52,0,11.4,2,0,-0.0
2024-02-07,SKU_008,STORE_3,26.0,172,0,10.5,2,0,-0.002
2024-02-07,SKU_008,STORE_4,21.0,178,0,11.8,2,0,-0.004
2024-02-07,SKU_008,STORE_5,33.0,154,0,10.4,2,0,0.006
2024-02-07,SKU_009,STORE_1,27.0,103,0,10.8,2,0,-0.003
2024-02-07,SKU_009,STORE_2,29.0,95,0,11.6,2,0,0.011
2024-02-07,SKU_009,STORE_3,35.0,127,0,10.9,2,0,-0.008
2024-02-07,SKU_009,STORE_4,35.0,26,0,21.1,2,0,0.011
2024-02-07,SKU_009,STORE_5,29.0,72,0,1.5,2,0,-0.007
2024-02-07,SKU_010,STORE_1,18.0,66,0,20.3,2,0,0.001
2024-02-07,SKU_010,STORE_2,34.0,60,0,5.6,2,0,0.007
2024-02-07,SKU_010,STORE_3,23.0,160,0,21.8,2,0,-0.003
2024-02-07,SKU_010,STORE_4,26.0,21,0,-2.6,2,0,0.001
2024-02-07,SKU_010,STORE_5,20.0,161,0,18.5,2,0,-0.004
2024-02-07,SKU_011,STORE_1,,145,0,20.0,2,0,0.015
2024-02-07,SKU_011,STORE_2,27.0,16,0,15.1,2,0,0.003
2024-02-07,SKU_011,STORE_3,24.0,165,0,21.7,2,0,0.001
2024-02-07,SKU_011,STORE_4,29.0,38,0,21.6,2,0,-0.013
2024-02-07,SKU_011,STORE_5,21.0,52,0,17.9,2,0,-0.002
2024-02-07,SKU_012,STORE_1,49.0,67,1,28.3,2,0,0.005
2024-02-07,SKU_012,STORE_2,35.0,44,0,14.4,2,0,0.023
2024-02-07,SKU_012,STORE_3,27.0,142,0,12.4,2,0,0.018
2024-02-07,SKU_012,STORE_4,37.0,56,0,-1.1,2,0,-0.017
2024-02-07,SKU_012,STORE_5,,32,0,14.2,2,0,0.003
2024-02-07,SKU_013,STORE_1,33.0,0,0,2.2,2,1,0.985
2024-02-07,SKU_013,STORE_2,27.0,121,0,14.7,2,0,-0.018
2024-02-07,SKU_013,STORE_3,17.0,5,0,35.4,2,1,0.983
2024-02-07,SKU_013,STORE_4,48.0,100,0,9.4,2,0,-0.01
2024-02-07,SKU_013,STORE_5,37.0,96,1,1.5,2,0,-0.002
2024-02-07,SKU_014,STORE_1,35.0,0,0,13.4,2,1,0.991
2024-02-07,SKU_014,STORE_2,38.0,68,0,11.1,2,0,0.004
2024-02-07,SKU_014,STORE_3,40.0,20,0,6.7,2,0,0.005
2024-02-07,SKU_014,STORE_4,35.0,86,0,6.0,2,0,0.024
2024-02-07,SKU_014,STORE_5,43.0,145,1,27.0,2,0,0.0
2024-02-07,SKU_015,STORE_1,34.0,0,0,16.0,2,1,0.983
2024-02-07,SKU_015,STORE_2,27.0,143,0,4.0,2,0,0.003
2024-02-07,SKU_015,STORE_3,34.0,111,0,15.9,2,0,-0.003
2024-02-07,SKU_015,STORE_4,37.0,0,0,-1.2,2,1,1.016
2024-02-07,SKU_015,STORE_5,29.0,161,0,22.9,2,0,0.005
2024-02-07,SKU_016,STORE_1,33.0,101,1,28.2,2,0,0.021
2024-02-07,SKU_016,STORE_2,38.0,67,0,30.0,2,0,-0.005
2024-02-07,SKU_016,STORE_3,44.0,0,1,13.8,2,1,0.972
2024-02-07,SKU_016,STORE_4,26.0,9,0,0.2,2,1,1.003
2024-02-07,SKU_016,STORE_5,28.0,73,0,14.9,2,0,-0.008
2024-02-07,SKU_017,STORE_1,35.0,161,0,14.5,2,0,0.004
2024-02-07,SKU_017,STORE_2,37.0,20,0,5.8,2,0,-0.008
2024-02-07,SKU_017,STORE_3,,157,1,26.5,2,0,-0.012
2024-02-07,SKU_017,STORE_4,31.0,151,0,1.0,2,0,0.004
2024-02-07,SKU_017,STORE_5,25.0,122,0,34.3,2,0,0.005
2024-02-07,SKU_018,STORE_1,38.0,14,0,9.5,2,1,0.996
2024-02-07,SKU_018,STORE_2,28.0,162,0,8.6,2,0,-0.015
2024-02-07,SKU_018,STORE_3,27.0,53,0,11.7,2,0,0.006
2024-02-07,SKU_018,STORE_4,29.0,28,0,11.6,2,0,-0.015
2024-02-07,SKU_018,STORE_5,40.0,58,0,-2.8,2,0,0.012
2024-02-07,SKU_019,STORE_1,32.0,84,0,11.1,2,0,-0.007
2024-02-07,SKU_019,STORE_2,34.0,0,0,,2,1,1.01
2024-02-07,SKU_019,STORE_3,38.0,150,1,40.2,2,0,-0.007
2024-02-07,SKU_019,STORE_4,29.0,170,0,16.3,2,0,0.006
2024-02-07,SKU_019,STORE_5,25.0,104,0,3.9,2,0,-0.006
2024-02-07,SKU_020,STORE_1,19.0,103,0,24.0,2,0,-0.002
2024-02-07,SKU_020,STORE_2,17.0,14,0,8.2,2,1,0.982
2024-02-07,SKU_020,STORE_3,31.0,0,0,28.0,2,1,0.991
2024-02-07,SKU_020,STORE_4,41.0,85,0,16.1,2,0,0.002
2024-02-07,SKU_020,STORE_5,33.0,48,0,20.1,2,0,0.015
2024-02-08,SKU_001,STORE_1,33.0,146,0,6.6,3,0,0.004
2024-02-08,SKU_001,STORE_2,31.0,41,0,26.4,3,0,0.001
2024-02-08,SKU_001,STORE_3,41.0,155,0,7.9,3,0,0.003
2024-02-08,SKU_001,STORE_4,22.0,88,0,18.1,3,0,0.005
2024-02-08,SKU_001,STORE_5,24.0,75,0,28.7,3,0,0.004
2024-02-08,SKU_002,STORE_1,35.0,10,0,8.2,3,1,0.995
2024-02-08,SKU_002,STORE_2,24.0,55,0,-1.8,3,0,0.014
2024-02-08,SKU_002,STORE_3,26.0,37,0,24.8,3,0,-0.01
2024-02-08,SKU_002,STORE_4,16.0,57,0,25.8,3,0,0.013
2024-02-08,SKU_002,STORE_5,51.0,31,1,19.0,3,0,-0.003
2024-02-08,SKU_003,STORE_1,21.0,141,0,14.3,3,0,0.002
2024-02-08,SKU_003,STORE_2,23.0,1,0,20.2,3,1,0.988
2024-02-08,SKU_003,STORE_3,25.0,143,0,11.3,3,0,0.001
2024-02-08,SKU_003,STORE_4,,9,0,7.9,3,1,0.993
2024-02-08,SKU_003,STORE_5,37.0,35,0,27.8,3,0,0.001
2024-02-08,SKU_004,STORE_1,32.0,96,0,9.5,3,0,0.006
2024-02-08,SKU_004,STORE_2,23.0,26,0,9.9,3,0,-0.009
2024-02-08,SKU_004,STORE_3,32.0,10,0,11.0,3,1,0.979
2024-02-08,SKU_004,STORE_4,31.0,14,0,13.1,3,1,0.988
2024-02-08,SKU_004,STORE_5,24.0,21,0,14.2,3,0,0.005
2024-02-08,SKU_005,STORE_1,27.0,23,0,13.4,3,0,-0.01
2024-02-08,SKU_005,STORE_2,35.0,45,0,12.6,3,0,0.016
2024-02-08,SKU_005,STORE_3,34.0,69,1,27.8,3,0,-0.001
2024-02-08,SKU_005,STORE_4,32.0,150,0,17.1,3,0,-0.013
2024-02-08,SKU_005,STORE_5,26.0,117,0,5.0,3,0,0.007
2024-02-08,SKU_006,STORE_1,18.0,81,0,8.5,3,0,0.019
2024-02-08,SKU_006,STORE_2,,115,0,4.0,3,0,0.015
2024-02-08,SKU_006,STORE_3,28.0,10,0,17.5,3,1,1.006
2024-02-08,SKU_006,STORE_4,29.0,155,0,10.9,3,0,-0.006
2024-02-08,SKU_006,STORE_5,30.0,152,0,13.1,3,0,0.019
2024-02-08,SKU_007,STORE_1,20.0,0,0,14.5,3,0,0.015
2024-02-08,SKU_007,STORE_2,28.0,0,0,18.5,3,0,-0.0
2024-02-08,SKU_007,STORE_3,34.0,0,1,18.3,3,1,0.99
2024-02-08,SKU_007,STORE_4,32.0,0,0,18.4,3,0,-0.01
2024-02-08,SKU_007,STORE_5,25.0,0,0,23.6,3,0,0.008
2024-02-08,SKU_008,STORE_1,23.0,92,0,28.3,3,0,0.018
2024-02-08,SKU_008,STORE_2,42.0,32,1,-0.2,3,0,-0.01
2024-02-08,SKU_008,STORE_3,13.0,86,0,6.5,3,0,-0.022
2024-02-08,SKU_008,STORE_4,20.0,175,0,11.7,3,0,0.008
2024-02-08,SKU_008,STORE_5,25.0,85,0,23.0,3,0,0.011
2024-02-08,SKU_009,STORE_1,34.0,16,0,30.0,3,0,0.001
2024-02-08,SKU_009,STORE_2,,141,1,-0.7,3,0,-0.007
2024-02-08,SKU_009,STORE_3,44.0,0,0,2.5,3,1,0.984
2024-02-08,SKU_009,STORE_4,37.0,123,1,,3,0,-0.005
2024-02-08,SKU_009,STORE_5,43.0,51,1,21.5,3,0,-0.007
2024-02-08,SKU_010,STORE_1,37.0,3,0,9.9,3,1,0.982
2024-02-08,SKU_010,STORE_2,38.0,153,1,,3,0,-0.001
2024-02-08,SKU_010,STORE_3,,98,0,-2.6,3,0,0.008
2024-02-08,SKU_010,STORE_4,33.0,9,0,-4.5,3,1,0.99
2024-02-08,SKU_010,STORE_5,38.0,0,0,5.0,3,1,1.005
2024-02-08,SKU_011,STORE_1,27.0,85,0,14.7,3,0,-0.018
2024-02-08,SKU_011,STORE_2,34.0,0,0,25.7,3,1,0.993
2024-02-08,SKU_011,STORE_3,38.0,38,0,9.4,3,0,0.0
2024-02-08,SKU_011,STORE_4,41.0,71,1,24.3,3,0,-0.014
2024-02-08,SKU_011,STORE_5,22.0,70,0,7.9,3,0,-0.004
2024-02-08,SKU_012,STORE_1,20.0,9,0,14.6,3,1,0.988
2024-02-08,SKU_012,STORE_2,22.0,137,0,15.6,3,0,0.003
2024-02-08,SKU_012,STORE_3,37.0,14,0,19.1,3,1,0.978
2024-02-08,SKU_012,STORE_4,33.0,16,0,9.0,3,0,-0.016
2024-02-08,SKU_012,STORE_5,27.0,126,0,9.6,3,0,-0.006
2024-02-08,SKU_013,STORE_1,25.0,34,0,21.1,3,0,0.002
2024-02-08,SKU_013,STORE_2,22.0,151,0,15.5,3,0,0.007
2024-02-08,SKU_013,STORE_3,24.0,81,0,5.0,3,0,-0.004
2024-02-08,SKU_013,STORE_4,29.0,133,0,22.7,3,0,0.007
2024-02-08,SKU_013,STORE_5,34.0,147,0,33.2,3,0,0.002
2024-02-08,SKU_014,STORE_1,33.0,145,0,7.7,3,0,-0.011
2024-02-08,SKU_014,STORE_2,47.0,44,1,23.8,3,0,0.023
2024-02-08,SKU_014,STORE_3,36.0,25,1,23.4,3,0,0.004
2024-02-08,SKU_014,STORE_4,36.0,118,0,28.4,3,0,0.006
2024-02-08,SKU_014,STORE_5,35.0,164,1,10.3,3,0,-0.015
2024-02-08,SKU_015,STORE_1,26.0,71,0,24.0,3,0,-0.008
2024-02-08,SKU_015,STORE_2,21.0,23,0,17.1,3,0,-0.019
2024-02-08,SKU_015,STORE_3,28.0,167,0,,3,0,0.006
2024-02-08,SKU_015,STORE_4,,50,0,16.9,3,0,0.001
2024-02-08,SKU_015,STORE_5,29.0,108,0,6.6,3,0,-0.02
2024-02-08,SKU_016,STORE_1,,0,0,23.3,3,1,0.976
2024-02-08,SKU_016,STORE_2,30.0,116,0,17.8,3,0,-0.009
2024-02-08,SKU_016,STORE_3,53.0,141,1,46.3,3,0,-0.017
2024-02-08,SKU_016,STORE_4,34.0,112,0,11.6,3,0,-0.012
2024-02-08,SKU_016,STORE_5,48.0,150,1,9.2,3,0,-0.009
2024-02-08,SKU_017,STORE_1,40.0,78,1,24.5,3,0,0.007
2024-02-08,SKU_017,STORE_2,26.0,148,0,13.2,3,0,0.0
2024-02-08,SKU_017,STORE_3,30.0,30,0,9.5,3,0,0.013
2024-02-08,SKU_017,STORE_4,45.0,1,0,26.4,3,1,0.988
2024-02-08,SKU_017,STORE_5,47.0,86,1,8.6,3,0,0.007
2024-02-08,SKU_018,STORE_1,24.0,122,0,20.7,3,0,0.003
2024-02-08,SKU_018,STORE_2,35.0,120,0,-6.6,3,0,0.007
2024-02-08,SKU_018,STORE_3,35.0,26,0,17.7,3,0,-0.018
2024-02-08,SKU_018,STORE_4,33.0,142,0,9.1,3,0,-0.013
2024-02-08,SKU_018,STORE_5,49.0,38,1,32.2,3,0,-0.015
2024-02-08,SKU_019,STORE_1,37.0,75,0,29.4,3,0,0.002
2024-02-08,SKU_019,STORE_2,26.0,95,0,22.6,3,0,-0.014
2024-02-08,SKU_019,STORE_3,37.0,7,0,13.5,3,1,0.976
2024-02-08,SKU_019,STORE_4,22.0,70,0,18.4,3,0,-0.007
2024-02-08,SKU_019,STORE_5,38.0,32,0,21.1,3,0,0.004
2024-02-08,SKU_020,STORE_1,29.0,140,0,9.6,3,0,-0.011
2024-02-08,SKU_020,STORE_2,38.0,87,0,8.2,3,0,0.008
2024-02-08,SKU_020,STORE_3,30.0,122,0,27.7,3,0,0.018
2024-02-08,SKU_020,STORE_4,31.0,21,0,,3,0,-0.018
2024-02-08,SKU_020,STORE_5,37.0,105,0,22.5,3,0,0.004
2024-02-09,SKU_001,STORE_1,25.0,133,0,14.7,4,0,-0.001
2024-02-09,SKU_001,STORE_2,33.0,50,0,8.5,4,0,0.001
2024-02-09,SKU_001,STORE_3,24.0,76,0,,4,0,-0.012
2024-02-09,SKU_001,STORE_4,31.0,70,0,16.5,4,0,-0.007
2024-02-09,SKU_001,STORE_5,33.0,135,0,-4.4,4,0,0.023
2024-02-09,SKU_002,STORE_1,36.0,74,0,15.6,4,0,0.001
2024-02-09,SKU_002,STORE_2,40.0,69,0,-0.9,4,0,0.0
2024-02-09,SKU_002,STORE_3,27.0,130,0,20.9,4,0,0.0
2024-02-09,SKU_002,STORE_4,32.0,157,0,15.6,4,0,-0.004
2024-02-09,SKU_002,STORE_5,56.0,53,1,,4,0,-0.008
2024-02-09,SKU_003,STORE_1,28.0,76,0,20.9,4,0,-0.003
2024-02-09,SKU_003,STORE_2,19.0,133,0,16.2,4,0,-0.009
2024-02-09,SKU_003,STORE_3,33.0,141,0,11.7,4,0,0.002
2024-02-09,SKU_003,STORE_4,33.0,106,0,30.0,4,0,0.023
2024-02-09,SKU_003,STORE_5,48.0,80,1,10.4,4,0,-0.004
2024-02-09,SKU_004,STORE_1,37.0,38,0,19.1,4,0,0.002
2024-02-09,SKU_004,STORE_2,43.0,113,1,16.7,4,0,-0.01
2024-02-09,SKU_004,STORE_3,32.0,14,0,11.5,4,1,0.969
2024-02-09,SKU_004,STORE_4,42.0,59,1,29.2,4,0,-0.005
2024-02-09,SKU_004,STORE_5,40.0,149,1,11.6,4,0,0.006
2024-02-09,SKU_005,STORE_1,20.0,101,0,10.9,4,0,-0.009
2024-02-09,SKU_005,STORE_2,29.0,126,1,15.6,4,0,0.006
2024-02-09,SKU_005,STORE_3,26.0,0,0,14.3,4,1,0.976
2024-02-09,SKU_005,STORE_4,31.0,5,0,18.5,4,1,0.999
2024-02-09,SKU_005,STORE_5,48.0,0,1,13.6,4,1,0.984
2024-02-09,SKU_006,STORE_1,19.0,91,0,11.4,4,0,0.001
2024-02-09,SKU_006,STORE_2,,138,1,13.9,4,0,-0.001
2024-02-09,SKU_006,STORE_3,24.0,0,0,23.7,4,1,1.0
2024-02-09,SKU_006,STORE_4,39.0,148,1,20.0,4,0,0.001
2024-02-09,SKU_006,STORE_5,38.0,96,0,9.8,4,0,-0.004
2024-02-09,SKU_007,STORE_1,35.0,0,0,23.5,4,0,-0.001
2024-02-09,SKU_007,STORE_2,,0,0,16.1,4,0,0.007
2024-02-09,SKU_007,STORE_3,21.0,0,0,21.0,4,0,0.016
2024-02-09,SKU_007,STORE_4,36.0,0,0,24.2,4,0,0.008
2024-02-09,SKU_007,STORE_5,28.0,0,0,20.8,4,0,-0.002
2024-02-09,SKU_008,STORE_1,28.0,55,0,36.0,4,0,-0.003
2024-02-09,SKU_008,STORE_2,29.0,159,0,20.7,4,0,0.009
2024-02-09,SKU_008,STORE_3,39.0,0,0,8.3,4,1,0.984
2024-02-09,SKU_008,STORE_4,24.0,51,0,17.4,4,0,-0.01
2024-02-09,SKU_008,STORE_5,39.0,131,0,25.4,4,0,0.004
2024-02-09,SKU_009,STORE_1,35.0,150,0,26.1,4,0,0.003
2024-02-09,SKU_009,STORE_2,52.0,0,1,9.8,4,1,0.99
2024-02-09,SKU_009,STORE_3,29.0,111,0,16.2,4,0,-0.011
2024-02-09,SKU_009,STORE_4,27.0,35,0,23.1,4,0,0.016
2024-02-09,SKU_009,STORE_5,38.0,16,0,31.8,4,0,-0.016
2024-02-09,SKU_010,STORE_1,29.0,135,0,5.0,4,0,-0.001
2024-02-09,SKU_010,STORE_2,26.0,113,0,27.0,4,0,0.012
2024-02-09,SKU_010,STORE_3,25.0,87,0,12.3,4,0,0.004
2024-02-09,SKU_010,STORE_4,30.0,129,0,8.2,4,0,0.022
2024-02-09,SKU_010,STORE_5,17.0,31,0,-0.2,4,0,0.004
2024-02-09,SKU_011,STORE_1,43.0,93,1,-0.5,4,0,0.007
2024-02-09,SKU_011,STORE_2,27.0,87,0,1.7,4,0,-0.001
2024-02-09,SKU_011,STORE_3,32.0,68,1,9.6,4,0,0.003
2024-02-09,SKU_011,STORE_4,23.0,90,0,16.9,4,0,0.021
2024-02-09,SKU_011,STORE_5,29.0,80,0,16.4,4,0,-0.01
2024-02-09,SKU_012,STORE_1,35.0,115,0,19.3,4,0,-0.0
2024-02-09,SKU_012,STORE_2,36.0,0,0,15.7,4,1,0.982
2024-02-09,SKU_012,STORE_3,37.0,0,0,39.1,4,1,0.978
2024-02-09,SKU_012,STORE_4,32.0,4,0,1.4,4,1,0.986
2024-02-09,SKU_012,STORE_5,21.0,164,0,14.9,4,0,-0.004
2024-02-09,SKU_013,STORE_1,31.0,150,0,11.7,4,0,-0.013
2024-02-09,SKU_013,STORE_2,19.0,58,0,17.8,4,0,0.03
2024-02-09,SKU_013,STORE_3,29.0,16,0,14.2,4,0,0.002
2024-02-09,SKU_013,STORE_4,39.0,147,0,21.3,4,0,-0.006
2024-02-09,SKU_013,STORE_5,32.0,26,0,-0.1,4,0,0.008
2024-02-09,SKU_014,STORE_1,37.0,87,0,22.2,4,0,-0.003
2024-02-09,SKU_014,STORE_2,29.0,126,0,26.6,4,0,-0.005
2024-02-09,SKU_014,STORE_3,40.0,145,0,13.4,4,0,0.023
2024-02-09,SKU_014,STORE_4,33.0,0,0,13.1,4,1,0.985
2024-02-09,SKU_014,STORE_5,35.0,15,0,30.6,4,0,-0.006
2024-02-09,SKU_015,STORE_1,32.0,98,0,18.5,4,0,-0.009
2024-02-09,SKU_015,STORE_2,38.0,87,1,,4,0,0.002
2024-02-09,SKU_015,STORE_3,28.0,158,0,-0.1,4,0,-0.012
2024-02-09,SKU_015,STORE_4,26.0,121,0,,4,0,0.001
2024-02-09,SKU_015,STORE_5,24.0,5,0,-7.4,4,1,0.977
